2649645|102822|0|3637|0|0|0|0|20024|20642|E
2637405|102825|0|12687|0|0|1|31|20024|47866|E
2639161|102827|1|0|0|0|0|0|20024|0|E
2643817|102833|0|0|0|0|0|0|20024|0|E
2651877|102869|0|5941|0|0|0|0|20024|50979|E
2635981|102906|0|3345|0|0|0|0|20024|43474|E
2705933|102933|0|0|0|0|0|0|20024|0|E
2696733|102934|1|6314|0|0|2|115|20024|20780|E
2631165|102935|1|7658|0|0|0|0|20024|28899|E
2644429|102938|0|0|0|0|0|0|20024|0|A
2701213|102939|2|43005|1|240|2|70|20024|53586|E
2648809|102943|3|10550|0|0|2|768|20024|47502|E
2647037|102947|6|0|0|0|0|0|20024|0|E
2642929|102956|1|30611|1|200|1|711|20024|56981|E
2651285|102959|1|0|0|0|0|0|20024|0|A
2696753|102977|1|30722|0|0|4|1600|20024|42769|E
2648285|102983|0|33296|0|0|0|0|20024|53084|E
2645829|102986|4|27017|0|0|3|5211|20024|55177|E
2640049|102995|0|0|0|0|0|0|20024|0|E
2662537|102997|1|3570|0|0|0|0|20024|45474|E
2648829|103002|0|17919|2|1015|0|0|20024|32123|E
2662557|103004|0|13612|0|0|0|0|20024|25230|E
2654997|103008|0|7742|1|591|0|0|20024|20399|E
2705953|103031|3|31389|1|515|0|0|20024|49862|E
2685553|103040|2|0|0|0|0|0|20024|0|E
2690253|103046|2|7621|1|241|3|332|20024|17279|E
2627721|103049|1|25793|0|0|0|0|20024|45655|E
2627705|103060|0|10666|1|206|1|30|20024|15602|E
2702533|103065|2|8280|0|0|0|0|20024|35695|E
2637861|103066|1|20658|1|1497|3|311|20024|36416|E
2658357|103075|1|25387|4|7970|0|0|20024|51704|E
2640257|103088|5|0|0|0|0|0|20024|0|E
2634009|103100|0|4419|0|0|0|0|20024|25384|E
2659857|103103|5|12261|0|0|0|0|20024|38030|E
2637425|103112|1|4238|0|0|0|0|20024|10011|E
2635665|103120|0|0|0|0|0|0|20024|0|E
2631185|103125|2|30033|0|0|0|0|20024|40686|E
2640821|103150|0|7388|0|0|0|0|20024|27689|E
2684033|103159|0|11121|0|0|1|30|20024|42375|E
2648869|103162|0|0|0|0|0|0|20024|0|E
2638649|103171|0|794|2|1760|0|0|20024|7543|E
2651325|103177|1|13427|0|0|1|64|20024|41146|E
2690293|103181|0|18707|1|485|3|925|20024|52859|E
2632389|103183|0|5365|0|0|0|0|20024|17981|E
2685573|103189|2|11699|0|0|0|0|20024|54213|E
2648677|103209|1|16290|0|0|0|0|20024|46189|E
2687033|103219|0|14020|0|0|0|0|20024|51776|E
2645849|103229|1|230|0|0|0|0|20024|2679|E
2643857|103230|0|0|0|0|0|0|20024|0|E
2623141|103233|4|1336|0|0|0|0|20024|8905|E
2642021|103242|1|21177|0|0|1|150|20024|53796|E
2626361|103249|0|22363|0|0|2|1031|20024|53578|E
2704273|103252|2|12072|0|0|1|40|20024|29845|E
2643877|103261|1|0|0|0|0|0|20024|0|A
2631205|103266|0|10228|0|0|2|6002|20024|20938|E
2651345|103274|1|8619|0|0|1|236|20024|47039|E
2637445|103275|1|17855|0|0|1|45|20024|28608|E
2656797|103294|0|4809|0|0|2|165|20024|17983|E
2638669|103315|1|25114|0|0|1|51|20024|54838|E
2630969|103320|3|10181|0|0|1|1756|20024|39231|E
2698213|103325|0|18149|0|0|4|1420|20024|46899|E
2645717|103334|2|39179|0|0|0|0|20024|55543|E
2692193|103336|1|25441|0|0|0|0|20024|44737|E
2705993|103356|2|17571|0|0|1|69|20024|36580|E
2696773|103381|1|19348|1|80|2|131|20024|44269|E
2692213|103386|2|16092|0|0|2|210|20024|38060|E
2695033|103390|0|0|0|0|0|0|20024|0|A
2663897|103404|1|12846|0|0|0|0|20024|47214|E
2706013|103409|1|0|0|0|0|0|20024|0|E
2687053|103419|0|0|0|0|0|0|20024|0|E
2650257|103425|0|8722|0|0|2|8641|20024|50131|E
2663917|103429|0|11475|0|0|0|0|20024|35592|E
2634325|103449|0|0|0|0|0|0|20024|0|E
2707573|103453|2|0|0|0|0|0|20024|0|E
2623161|103454|1|19546|0|0|1|50|20024|46907|E
2632409|103461|2|6351|0|0|0|0|20024|33959|E
2652169|103463|1|8640|2|495|3|687|20024|37600|E
2640297|103465|0|15044|5|10103|0|0|20024|56842|E
2642217|103466|0|735|0|0|1|30|20024|16134|E
2627765|103482|2|6196|0|0|0|0|20024|43941|E
2651365|103486|1|12494|0|0|1|401|20024|48961|E
2619821|103495|0|0|0|0|0|0|20024|0|E
2635749|103501|7|11239|0|0|0|0|20024|45849|E
2692233|103504|0|17801|0|0|0|0|20024|54524|E
2634061|103505|1|29639|1|624|0|0|20024|46291|E
2699893|103507|0|0|0|0|0|0|20024|0|A
2707613|103509|0|15639|0|0|2|120|20024|29113|E
2690333|103513|1|3699|0|0|2|70|20024|19242|E
2645777|103515|0|0|0|0|0|0|20024|0|E
2649685|103516|4|27621|1|3471|0|0|20024|51977|E
2631225|103529|0|18345|0|0|0|0|20024|44925|E
2651917|103554|0|9796|0|0|0|0|20024|52184|E
2634069|103560|4|13467|0|0|0|0|20024|23331|E
2631245|103578|13|21250|2|739|0|0|20024|53729|E
2618361|103583|1|12928|0|0|0|0|20024|34821|E
2650289|103585|0|13176|0|0|2|124|20024|43364|E
2651385|103587|1|21012|0|0|1|30|20024|30596|E
2637901|103589|1|4405|0|0|2|309|20024|24020|E
2696793|103592|0|2488|0|0|1|4480|20024|8657|A
2699913|103597|11|5399|2|1474|1|40|20024|24765|E
2701233|103612|1|7612|0|0|0|0|20024|15656|E
2643897|103613|1|3781|1|1115|0|0|20024|23296|E
2634081|103615|2|9137|3|2390|2|160|20024|35232|E
2642125|103623|0|362|0|0|2|70|20024|1699|E
2650277|103632|10|4723|3|10126|0|0|20024|20582|A
2661277|103648|2|21784|0|0|0|0|20024|42366|E
2706073|103649|1|21959|1|4030|3|247|20024|42811|E
2648717|103655|1|3524|1|1429|0|0|20024|13664|E
2649725|103656|2|0|0|0|0|0|20024|0|E
2627741|103661|1|17690|0|0|1|45|20024|42344|E
2693573|103666|0|0|0|0|0|0|20024|0|A
2693593|103669|0|402|0|0|0|0|20024|4771|E
2641549|103674|1|1590|0|0|0|0|20024|8399|E
2619841|103687|0|0|0|0|0|0|20024|0|E
2640317|103689|0|6884|0|0|0|0|20024|32168|E
2621501|103703|2|2118|7|15898|13|39482|20024|14197|A
2659897|103717|6|4627|6|16711|1|50|20024|19102|A
2707653|103739|4|1238|5|5114|4|1919|20024|9928|E
2640545|103745|3|9327|1|4317|2|2880|20024|52453|E
2647097|103760|1|14169|1|320|0|0|20024|44587|E
2634101|103771|12|255|2|470|1|40|20024|6109|A
2696813|103775|1|13112|0|0|0|0|20024|29543|E
2649745|103780|2|7380|6|9418|7|24603|20024|24970|A
2707673|103786|2|8058|0|0|2|225|20024|38573|E
2656857|103790|2|803|0|0|0|0|20024|3938|E
2684073|103793|1|0|0|0|0|0|20024|0|A
2638689|103807|13|15107|0|0|1|30|20024|43251|E
2648345|103821|0|0|0|0|0|0|20024|0|A
2650329|103836|0|0|0|0|0|0|20024|0|A
2623201|103842|2|2062|1|1484|3|1495|20024|14793|A
2640565|103847|2|9102|4|9031|8|25296|20024|27163|A
2653729|103855|2|5437|3|4426|2|159|20024|10910|E
2642145|103857|0|0|0|0|0|0|20024|0|A
2629305|103871|4|16154|0|0|1|40|20024|49477|E
2632945|103873|0|6027|6|17902|4|22808|20024|17377|A
2650317|103875|1|13129|1|250|2|381|20024|35421|A
2698253|103886|11|6803|0|0|1|40|20024|24068|A
2640357|103895|1|9216|0|0|1|35|20024|46113|E
2629601|103911|0|32200|1|260|0|0|20024|49435|E
2619881|103916|1|20696|0|0|0|0|20024|47810|E
2656877|103919|1|21452|0|0|0|0|20024|46928|E
2641569|103938|0|25031|0|0|1|35|20024|52585|E
2640377|103944|3|0|0|0|0|0|20024|0|A
2632429|103945|7|2222|13|38100|3|970|20024|9092|A
2648757|103951|3|211|0|0|0|0|20024|2364|E
2655037|103959|0|0|0|0|0|0|20024|0|A
2707713|103962|0|0|0|0|0|0|20024|0|A
2648365|103967|2|3027|8|22753|9|22522|20024|16201|A
2658377|103968|1|13357|0|0|3|3309|20024|20343|E
2684093|103976|0|0|0|0|0|0|20024|0|E
2645817|103983|1|18402|0|0|0|0|20024|38380|E
2647117|103997|0|9231|0|0|2|84|20024|34653|E
2642061|104021|2|582|0|0|2|4689|20024|12595|E
2659917|104027|0|0|0|0|0|0|20024|0|A
2651425|104030|7|14347|9|13266|5|7976|20024|36709|A
2640069|104032|7|2877|1|573|1|34|20024|26490|A
2688693|104046|5|13934|5|25096|3|884|20024|36369|A
2632421|104054|0|90|0|0|0|0|20024|1098|E
2639165|104057|1|2207|3|9585|0|0|20024|16066|E
2632441|104059|12|32386|0|0|1|225|20024|56842|E
2687093|104064|1|12548|0|0|0|0|20024|30104|E
2647349|104083|0|0|0|0|0|0|20024|0|A
2645205|104084|0|0|0|0|0|0|20024|0|A
2629621|104102|1|0|0|0|0|0|20024|0|A
2619921|104111|0|31827|0|0|0|0|20024|54495|E
2662597|104120|0|0|0|0|0|0|20024|0|E
2685593|104121|0|24800|4|8951|0|0|20024|52043|E
2650349|104130|4|4287|0|0|0|0|20024|45718|E
2623221|104133|1|10543|4|5026|0|0|20024|35662|E
2642969|104137|0|11292|3|3036|0|0|20024|32883|E
2642101|104147|0|16790|0|0|1|120|20024|39968|E
2629641|104148|1|904|0|0|0|0|20024|1790|E
2645869|104169|1|1163|10|26514|6|17238|20024|6445|A
2688713|104192|1|16968|0|0|1|80|20024|51037|E
2649765|104193|0|0|0|0|0|0|20024|0|E
2659957|104199|1|28187|0|0|1|100|20024|52857|E
2634365|104200|1|0|0|0|0|0|20024|0|E
2627801|104209|9|0|0|0|0|0|20024|0|A
2658437|104210|0|1308|0|0|1|140|20024|25814|E
2662617|104221|5|6545|3|8132|7|11614|20024|16287|A
2651937|104233|0|0|0|0|0|0|20024|0|E
2662637|104237|4|13707|1|199|0|0|20024|40105|A
2645889|104238|0|1104|5|21203|5|1551|20024|12129|A
2695053|104244|0|1926|7|17004|10|11791|20024|8227|A
2702633|104248|0|13845|1|455|0|0|20024|48398|E
2647157|104250|0|160|0|0|0|0|20024|1568|E
2695073|104257|0|984|6|14794|4|5383|20024|10658|A
2650377|104266|6|7882|2|1279|3|400|20024|18021|E
2647177|104267|4|35082|0|0|1|110|20024|53528|E
2637941|104269|0|4151|0|0|0|0|20024|16885|E
2653577|104274|9|8937|1|400|2|95|20024|24016|A
2640605|104276|1|0|0|0|0|0|20024|0|A
2651957|104301|0|0|0|0|0|0|20024|0|E
2684113|104303|0|3801|0|0|0|0|20024|24979|E
2632965|104317|0|5028|0|0|1|40|20024|9716|E
2626401|104320|1|24790|0|0|2|455|20024|38248|E
2701293|104342|2|12138|3|1039|2|190|20024|53598|E
2647197|104347|0|14342|0|0|0|0|20024|52467|E
2641609|104368|3|2405|1|379|2|265|20024|15361|A
2707773|104369|1|0|0|0|0|0|20024|432|A
2692273|104375|0|13521|0|0|0|0|20024|43257|E
2642121|104378|1|2785|3|7530|5|7201|20024|15299|A
2642237|104415|2|250|0|0|1|70|20024|5239|E
2707793|104419|4|361|0|0|1|30|20024|5266|A
2643725|104421|2|40674|0|0|3|877|20024|54392|E
2619941|104427|3|2711|0|0|2|108|20024|37950|E
2695093|104430|0|0|0|0|0|0|20024|0|E
2623261|104442|2|14515|0|0|1|101|20024|42381|E
2623281|104455|0|0|0|0|0|0|20024|0|E
2702653|104456|0|0|0|0|0|0|20024|0|E
2636041|104463|1|10915|1|234|3|1461|20024|29554|E
2704333|104480|0|0|0|0|0|0|20024|0|A
2647237|104484|0|818|0|0|1|1801|20024|8772|E
2696853|104500|0|19178|3|3092|2|175|20024|52096|E
2640109|104502|1|26059|0|0|2|91|20024|43424|E
2642185|104529|0|8695|0|0|2|230|20024|30742|E
2688753|104549|1|8939|0|0|1|141|20024|20036|E
2632449|104563|0|5668|0|0|0|0|20024|31604|E
2690393|104579|0|12502|3|5021|1|30|20024|30365|E
2704373|104584|1|9762|0|0|0|0|20024|19930|E
2651977|104593|3|18425|0|0|1|30|20024|34974|E
2632469|104596|3|2246|0|0|1|129|20024|6157|E
2632461|104619|0|992|0|0|1|30|20024|8552|E
2638729|104622|1|4646|0|0|2|100|20024|36157|E
2658457|104626|4|19068|0|0|1|40|20024|34433|E
2702673|104636|1|36345|0|0|1|55|20024|56807|E
2696893|104672|0|5893|0|0|0|0|20024|49062|E
2645909|104696|2|8477|2|7526|0|0|20024|24793|E
2627821|104706|0|7273|0|0|0|0|20024|29808|E
2647409|104731|2|1227|2|2284|1|60|20024|7999|A
2632481|104734|1|35704|0|0|4|501|20024|51419|E
2634405|104735|0|0|0|0|0|0|20024|0|E
2659997|104736|3|16542|0|0|3|840|20024|31390|E
2626421|104746|2|31313|0|0|0|0|20024|54100|E
2636061|104749|2|16510|2|3056|4|580|20024|40661|E
2640625|104762|1|6258|0|0|2|561|20024|15967|E
2640149|104767|2|12907|5|9056|2|1162|20024|36582|E
2635745|104805|0|4130|0|0|0|0|20024|25419|E
2634425|104827|0|0|0|0|0|0|20024|0|E
2699973|104833|1|26510|0|0|2|139|20024|37939|E
2636081|104834|9|28093|3|2085|3|280|20024|52793|E
2624761|104845|2|11294|0|0|1|79|20024|51856|E
2639185|104850|1|17098|0|0|3|347|20024|43095|E
2655077|104852|0|7999|0|0|2|291|20024|23965|E
2641649|104856|2|22236|0|0|0|0|20024|49316|E
2685693|104870|1|33544|1|2790|0|0|20024|53816|E
2639221|104872|0|0|0|0|0|0|20024|0|E
2643765|104877|0|22238|0|0|0|0|20024|38056|E
2688793|104896|0|4767|0|0|0|0|20024|27274|E
2692333|104907|1|5049|0|0|0|0|20024|53268|E
2685713|104911|0|7727|0|0|2|1129|20024|33796|E
2647277|104912|0|0|0|0|0|0|20024|0|E
2623321|104918|8|13180|3|3771|0|0|20024|48086|E
2634445|104927|1|3190|0|0|0|0|20024|40760|E
2658477|104931|0|15264|0|0|1|40|20024|35449|E
2623341|104932|1|12620|0|0|2|110|20024|38318|E
2650389|104934|0|0|0|0|0|0|20024|0|E
2629365|104938|0|3065|0|0|0|0|20024|18983|E
2633025|104946|0|22568|0|0|1|31|20024|47757|E
2626481|104956|0|12255|0|0|0|0|20024|31260|E
2642205|104968|0|23448|0|0|0|0|20024|25908|E
2687153|104969|1|31493|0|0|3|149|20024|37253|E
2647297|104971|1|0|0|0|0|0|20024|0|E
2704453|104978|2|6361|0|0|3|205|20024|38965|E
2621581|104983|0|26688|0|0|2|220|20024|33050|E
2645877|104991|4|10565|0|0|2|2441|20024|47558|E
2621601|104998|0|7296|1|710|5|17265|20024|28942|E
2695153|105004|1|25533|0|0|0|0|20024|28622|E
2645897|105006|2|32564|0|0|0|0|20024|37303|E
2647429|105007|0|6089|0|0|0|0|20024|9115|E
2649805|105018|0|14941|0|0|2|89|20024|49465|E
2643957|105031|0|0|0|0|0|0|20024|0|E
2642989|105040|0|0|0|0|0|0|20024|0|E
2640645|105046|1|27238|0|0|1|300|20024|54362|E
2627841|105049|0|597|1|435|0|0|20024|6291|E
2652189|105061|0|15854|0|0|1|149|20024|54469|E
2692353|105073|0|9512|0|0|1|44|20024|21494|E
2624781|105093|2|32508|1|595|2|450|20024|51435|E
2643977|105094|1|18323|1|5880|3|270|20024|35067|E
2621621|105112|0|16350|0|0|1|55|20024|29354|E
2623381|105115|8|8059|0|0|3|181|20024|20370|A
2707813|105126|4|27596|1|5369|1|50|20024|45614|E
2663977|105136|1|19956|0|0|1|138|20024|37726|E
2618421|105152|2|7521|3|14073|9|11895|20024|21617|A
2640437|105168|1|10398|0|0|0|0|20024|51282|E
2635765|105169|3|27076|0|0|0|0|20024|51345|E
2660017|105170|1|14678|0|0|3|631|20024|26245|E
2637961|105172|7|5832|0|0|3|365|20024|21353|E
2652037|105178|0|24624|0|0|1|60|20024|32060|E
2653769|105183|0|31371|0|0|2|71|20024|54151|E
2656957|105186|1|15297|6|9646|8|34139|20024|32020|A
2663997|105198|0|2590|0|0|1|71|20024|7645|E
2632489|105203|2|4486|16|31136|8|9916|20024|23236|A
2627785|105218|1|2080|0|0|1|61|20024|18930|E
2648949|105244|0|0|0|0|0|0|20024|0|A
2631365|105254|8|10505|1|745|2|682|20024|20654|A
2648445|105256|2|766|0|0|3|665|20024|11876|A
2643009|105268|1|17669|1|331|1|35|20024|42861|E
2634181|105285|0|28692|0|0|0|0|20024|57439|E
2687173|105293|0|0|0|0|0|0|20024|0|A
2649825|105308|0|0|0|0|0|0|20024|0|A
2646965|105318|0|1231|5|6664|4|541|20024|5692|E
2664017|105340|0|37333|0|0|1|70|20024|54200|E
2661377|105342|0|38474|0|0|0|0|20024|60556|E
2637545|105351|0|0|0|0|0|0|20024|0|A
2634465|105366|2|17007|0|0|3|1276|20024|46787|A
2653617|105372|0|3717|0|0|0|0|20024|11973|E
2645305|105374|2|10954|0|0|0|0|20024|28416|E
2653809|105375|0|0|0|0|0|0|20024|0|E
2701373|105388|0|250|0|0|0|0|20024|6651|E
2695193|105390|6|1333|1|180|1|150|20024|6914|E
2648797|105406|9|20710|4|7644|4|1080|20024|37509|E
2624801|105416|0|0|0|0|0|0|20024|0|A
2685733|105434|0|0|0|0|0|0|20024|0|A
2660057|105473|0|0|0|0|0|0|20024|0|A
2631385|105474|0|0|0|0|0|0|20024|0|A
2652209|105475|0|0|0|0|0|0|20024|0|A
2640209|105482|1|31788|0|0|1|30|20024|48452|E
2646985|105485|0|5403|0|0|1|200|20024|46288|E
2642285|105493|2|22953|0|0|2|105|20024|49229|E
2685753|105496|2|4012|0|0|0|0|20024|21142|E
2623421|105502|0|1610|0|0|0|0|20024|8298|E
2635785|105503|0|0|0|0|0|0|20024|0|A
2632501|105504|0|0|0|0|0|0|20024|0|A
2629425|105507|0|0|0|0|0|0|20024|0|A
2642305|105509|0|18125|0|0|2|101|20024|28922|E
2660077|105512|0|0|0|0|0|0|20024|0|E
2648817|105523|0|2466|0|0|1|90|20024|12761|E
2653657|105528|0|10579|1|360|3|1030|20024|50573|E
2634221|105530|2|16369|1|181|1|39|20024|43948|E
2650437|105531|2|31781|3|1519|1|30|20024|54820|E
2692373|105538|0|0|11|27532|3|4249|20024|504|A
2629445|105555|2|0|2|1937|2|3583|20024|509|A
2645997|105564|0|2251|0|0|0|0|20024|25028|E
2693693|105573|3|8339|0|0|1|120|20024|13379|E
2637981|105609|4|6196|1|224|1|85|20024|17290|E
2655137|105610|0|5621|1|2170|0|0|20024|18924|E
2643805|105627|3|2101|0|0|1|40|20024|8983|E
2648505|105637|0|2414|12|21322|13|30301|20024|10253|A
2637369|105647|1|11894|3|3886|0|0|20024|26817|E
2655157|105656|4|4565|13|35229|8|6829|20024|10492|A
2701413|105664|0|11133|0|0|1|210|20024|43250|E
2704513|105682|2|1481|7|22926|2|399|20024|9177|A
2632549|105702|1|9697|0|0|0|0|20024|25825|E
2688853|105703|1|15762|1|970|0|0|20024|49009|E
2634241|105705|0|80|2|3280|0|0|20024|5401|A
2631009|105734|7|4921|14|32701|13|33057|20024|12851|A
2656997|105756|22|9165|0|0|4|610|20024|33509|A
2647337|105763|2|17895|0|0|2|550|20024|38786|A
2696913|105802|12|1167|0|0|0|0|20024|16900|A
2631029|105809|3|4052|0|0|0|0|20024|16448|A
2644017|105810|1|0|0|0|0|0|20024|0|A
2624821|105815|0|3208|0|0|3|401|20024|10143|A
2701433|105839|4|2340|6|9894|7|63471|20024|7055|A
2624841|105840|0|6488|0|0|1|40|20024|22245|E
2623441|105847|5|15244|0|0|2|90|20024|53359|E
2706133|105856|4|0|0|0|0|0|20024|0|A
2626501|105858|0|4775|0|0|2|82|20024|24887|E
2636101|105861|4|3534|4|17387|4|2008|20024|23186|A
2692393|105862|2|466|0|0|0|0|20024|5571|A
